"Sample Count","Linear Search Min","Linear Search Max","Linear Search Avg","Linear Search Single","Line Fit Min","Line Fit Max","Line Fit Avg","Line Fit Single","Binary Search Min","Binary Search Max","Binary Search Avg","Binary Search Single","Line Fit Hybrid Min","Line Fit Hybrid Max","Line Fit Hybrid Avg","Line Fit Hybrid Single","Quadratic Fit (Non Monotonic) Min","Quadratic Fit (Non Monotonic) Max","Quadratic Fit (Non Monotonic) Avg","Quadratic Fit (Non Monotonic) Single","Gradient Min","Gradient Max","Gradient Avg","Gradient Single","Sequence",
"971","1","971","492.329956","935","0","20","7.509999","0","4","10","9.260001","10","0","13","5.670000","0","0","11","5.330001","0","0","18","6.510000","4","1498",
"972","1","972","554.150024","960","0","21","8.780001","11","6","10","9.600001","10","0","11","5.520000","0","0","11","5.290000","8","0","18","6.199999","0","1501",
"973","1","973","477.420105","6","0","19","9.069999","9","2","10","9.330002","9","0","13","5.400001","7","0","12","5.670001","0","0","15","5.920001","0","1513",
"974","1","974","486.610138","79","0","21","8.240002","19","4","10","9.430002","9","0","14","5.960001","10","0","11","5.060000","7","0","19","6.519998","8","1515",
"975","1","975","492.899994","974","0","20","8.879998","8","3","10","9.310004","10","0","11","5.500003","7","0","11","5.710000","10","0","16","6.409999","10","1518",
"976","1","976","484.089996","759","0","21","8.770003","4","3","10","9.300002","9","0","11","5.680001","9","0","11","5.360000","0","0","17","5.820000","8","1524",
"977","1","977","529.950012","784","0","22","8.230002","9","4","10","9.490005","6","0","12","6.300001","0","0","11","5.480000","6","0","19","7.480000","5","1527",
"978","1","978","474.689941","978","0","20","9.170002","12","4","10","9.400002","10","0","12","5.250000","0","0","10","5.420001","5","0","15","6.059997","0","1529",
"979","1","979","474.789917","184","0","20","8.240001","9","6","10","9.470003","10","0","11","5.699999","10","0","11","5.279999","5","0","17","6.740000","8","1530",
"980","1","980","526.430176","6","0","26","9.530000","16","6","10","9.420003","9","0","12","5.680000","0","0","12","4.880002","0","0","16","6.990000","8","1538",
"981","1","981","530.739929","806","0","23","8.470002","11","3","10","9.259999","10","0","13","5.509998","9","0","10","5.830000","6","0","15","5.810001","0","1539",
"982","1","982","512.879822","162","0","21","8.920000","10","7","10","9.650002","10","0","13","6.309999","0","0","10","5.239999","9","0","17","7.360002","9","1542",
"983","1","983","508.760132","982","0","23","8.860000","9","7","10","9.580001","10","0","13","6.110000","10","0","11","5.120000","5","0","19","5.870000","4","1549",
"984","1","984","492.250031","951","0","24","9.450000","16","3","10","9.410005","10","0","13","5.810000","7","0","11","5.030003","2","0","17","6.530001","11","1564",
"985","1","985","483.790070","968","0","21","8.730004","6","8","10","9.690001","9","0","13","5.079999","0","0","11","5.209999","10","0","16","5.579999","0","1571",
"986","1","986","426.870087","1","0","22","8.880001","8","5","10","9.390004","6","0","12","6.040001","0","0","11","4.900001","7","0","17","6.830001","7","1576",
"987","1","987","547.390076","40","0","22","9.980000","5","6","10","9.540001","10","0","12","5.750001","7","0","14","5.809999","7","0","17","6.139999","8","1579",
"988","1","988","470.160126","3","0","19","8.960000","14","2","10","9.400007","9","0","13","6.190002","5","0","11","5.300000","0","0","17","6.670000","15","1588",
"989","1","989","530.379761","712","0","19","7.549998","5","4","10","9.380003","9","0","12","5.980001","10","0","11","5.429999","6","0","19","6.610001","11","1593",
"990","1","990","457.040100","2","0","22","8.530000","17","4","10","9.280004","10","0","11","5.680000","7","0","12","5.530002","0","0","19","7.249999","7","1599",
"991","1","991","510.920074","991","0","19","8.630005","13","3","10","9.420000","7","0","11","5.929999","7","0","13","5.450001","4","0","16","7.009999","11","1603",
"992","1","992","480.539886","797","0","21","9.690000","2","4","10","9.410001","10","0","15","5.790000","0","0","11","5.640001","0","0","18","6.480000","11","1616",
"993","1","993","494.779968","153","0","20","9.499998","4","6","10","9.620000","10","0","13","5.890000","3","0","13","5.019998","8","0","15","6.330000","0","1622",
"994","1","994","428.860016","56","0","19","8.720002","17","4","10","9.360004","10","0","11","5.660000","0","0","11","5.169999","0","0","20","7.039999","4","1651",
"995","1","995","455.420044","951","0","18","9.050000","13","5","10","9.440001","9","0","13","6.429998","9","0","13","5.710000","2","0","16","5.870000","8","1666",
"996","1","996","542.020081","889","0","20","8.459998","4","5","10","9.350000","10","0","12","5.930001","9","0","11","5.160000","0","0","17","6.329999","7","1668",
"997","1","997","473.160065","176","0","23","9.620003","13","3","10","9.460001","10","0","13","5.830000","7","0","10","5.150002","0","0","19","6.970000","12","1676",
"998","1","998","412.249969","526","0","19","8.789998","9","4","10","9.570001","10","0","13","5.710001","0","0","11","5.779997","6","0","18","7.059999","15","1728",
"999","1","999","566.850159","1","0","23","8.709999","14","4","10","9.480000","9","0","11","6.120000","3","0","10","5.180000","5","0","17","6.740000","8","1746",
"1000","1","1000","413.290009","3","0","22","8.549998","11","4","10","9.389997","9","0","12","5.239999","0","0","12","5.090000","8","0","17","6.990000","0","1818",
